City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
230,nuuk,64.1835,-51.7216,263.49,79,100,8.75,GL,1675467192
231,alice springs,-23.7,133.8833,291.9,52,0,4.63,AU,1675467193
232,shenzhen,22.5455,114.0683,291.07,86,95,2.27,CN,1675467114
233,tsiroanomandidy,-18.7667,46.0333,292.05,96,100,2.29,MG,1675467194
234,castro,-24.7911,-50.0119,291.19,97,100,3.43,BR,1675467196
235,morgan city,29.6994,-91.2068,288.15,38,0,5.14,US,1675467196
236,paracuru,-3.41,-39.0306,300.43,81,68,3.68,BR,1675467197
237,coelho neto,-4.2567,-43.0128,297.15,85,100,1.5,BR,1675467197
238,carutapera,-1.195,-46.02,297.76,87,48,2.93,BR,1675467198
239,chicama,-7.8447,-79.1469,293.45,71,71,3.08,PE,1675467199
240,pandan,14.0453,124.1694,298.92,78,88,8.19,PH,1675467199
241,asuncion ixtaltepec,16.5,-95.05,293.41,58,54,10.18,MX,1675467200
242,tilichiki,60.4667,166.1,252.46,95,74,3.83,RU,1675467201
243,zyryanovsk,49.7386,84.2719,267.94,97,100,0.07,KZ,1675467202
244,san pedro de ycuamandiyu,-24.0917,-57.0764,298.91,57,92,1.96,PY,1675467202
245,ust-maya,60.4167,134.5333,239.34,100,99,1.04,RU,1675467203
246,pokhara,28.2333,83.9833,285.63,28,2,2.4,NP,1675467203
247,bathsheba,13.2167,-59.5167,299.49,69,20,7.2,BB,1675467204
248,bengkulu,-3.8004,102.2655,297.05,87,100,2.41,ID,1675467204
249,steinbach,50.1667,8.5667,282.39,69,40,7.2,DE,1675467205
250,fortuna,40.5982,-124.1573,287.96,70,75,4.12,US,1675467205
251,juarez,31.7333,-106.4833,290.6,19,75,5.14,MX,1675467031
252,puerto del rosario,28.5004,-13.8627,289.01,67,0,3.09,ES,1675467208
253,los llanos de aridane,28.6585,-17.9182,287.01,67,0,4.92,ES,1675467208
254,vila franca do campo,37.7167,-25.4333,288.38,90,52,3.53,PT,1675467209
255,ostersund,63.1792,14.6357,265.4,100,100,1.54,SE,1675467210
256,grindavik,63.8424,-22.4338,276.12,69,75,18.01,IS,1675467210
257,lhokseumawe,5.1801,97.1507,297.46,90,98,1.95,ID,1675467210
258,victoria,22.2855,114.1577,290.55,83,98,5.36,HK,1675467148
259,oriximina,-1.7656,-55.8661,297.67,87,72,1.78,BR,1675467211
260,kapoeta,4.7717,33.5903,299.7,30,10,1.15,SS,1675467211
261,mount isa,-20.7333,139.5,297.02,31,44,6.69,AU,1675467101
262,axim,4.8699,-2.2405,299.5,89,35,2.85,GH,1675467212
263,san quintin,30.4833,-115.95,289.68,55,82,6.4,MX,1675467213
264,luderitz,-26.6481,15.1594,290.16,81,23,5.4,NA,1675467214
265,chernyshevskiy,63.0128,112.4714,239.53,100,96,0.93,RU,1675467214
266,siva,29.2041,25.5195,284.99,48,82,3.42,EG,1675467215
267,ponta do sol,32.6667,-17.1,288.5,52,35,2.55,PT,1675467215
268,okhotsk,59.3833,143.3,248.06,84,32,5.48,RU,1675467215
269,coahuayana,18.7333,-103.6833,300.8,50,61,2.07,MX,1675467216
270,lashio,22.9333,97.75,284.4,85,46,0.88,MM,1675467216
271,booue,-0.0921,11.9385,296.79,83,89,1.39,GA,1675467217
272,nioro,13.35,-15.75,298.63,17,58,3.22,GM,1675467217
273,orlik,52.5178,99.825,245.78,93,15,1.01,RU,1675467217
274,mandiana,10.6333,-8.6833,297.99,15,2,2.05,GN,1675467218
275,wad madani,14.4012,33.5199,294.76,23,12,6.61,SD,1675467218
276,vestmannaeyjar,63.4427,-20.2734,276.51,60,99,17.98,IS,1675467219
277,krasnaya gorka,55.1962,56.6673,256.72,100,100,0.86,RU,1675467219
278,chok chai,14.7284,102.1652,298.6,99,24,1.25,TH,1675467219
279,almeirim,-1.5233,-52.5817,296.92,91,51,1.82,BR,1675467220
280,ghatanji,20.1333,78.3167,290.18,21,28,1.62,IN,1675467220
281,erenhot,43.6475,111.9767,262.46,46,0,4.41,CN,1675467221
282,zyryanka,65.75,150.85,244.05,98,100,0.89,RU,1675467221
283,adre,13.4667,22.2,292.74,15,89,5.69,TD,1675467221
284,mount gambier,-37.8333,140.7667,289.73,65,69,4.37,AU,1675467147
285,kattivakkam,13.2167,80.3167,299.2,77,7,2.88,IN,1675467222
286,springbok,-29.6643,17.8865,291.91,45,0,1.16,ZA,1675467222
287,dali,25.7,100.1833,278.25,60,0,1.84,CN,1675467222
288,alexandria,31.2156,29.9553,283.45,62,7,7.5,EG,1675467021
289,matara,5.9485,80.5353,296.29,92,46,1.59,LK,1675467223
290,portland,45.5234,-122.6762,285.11,84,75,7.72,US,1675467040
291,saint george,37.1041,-113.5841,286.48,38,0,1.79,US,1675467020
292,alghero,40.5589,8.3181,285.2,82,75,4.63,IT,1675467223
293,sao pedro do sul,-29.6206,-54.1789,297.51,76,48,1.61,BR,1675467224
294,changji,44.0167,87.3167,264.59,79,52,0.0,CN,1675467224
